,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
182,182,JeremyMaclin,BAL,29,WR,12,72,40,55.6%,440,11.0,3,6.1,3.3,36.7,MaclJe00,363.0,567.0,3030.0,20.0,2017
183,183,MichaelCampanaro,BAL,26,WR,13,27,19,70.4%,173,9.1,1,6.4,1.5,13.3,CampMi02,363.0,567.0,3030.0,20.0,2017
184,184,ChrisMoore,BAL,24,WR,13,38,18,47.4%,248,13.8,3,6.5,1.4,19.1,MoorCh00,363.0,567.0,3030.0,20.0,2017
185,185,BreshadPerriman,BAL,24,WR,11,35,10,28.6%,77,7.7,0,2.2,0.9,7.0,PerrBr02,363.0,567.0,3030.0,20.0,2017
186,186,GriffWhalen,BAL,27,WR,2,6,4,66.7%,23,5.8,0,3.8,2.0,11.5,WhalGr00,363.0,567.0,3030.0,20.0,2017
187,187,ChrisMatthews,BAL,28,WR,6,6,3,50.0%,25,8.3,0,4.2,0.5,4.2,MattCh00,363.0,567.0,3030.0,20.0,2017
188,188,VinceMayle,BAL,26,WR,16,1,0,0.0%,0,,0,0.0,0.0,0.0,MaylVi00,363.0,567.0,3030.0,20.0,2017
189,198,RashardHiggins,CLE,23,WR,15,50,27,54.0%,312,11.6,2,6.2,1.8,20.8,HiggRa00,312.0,574.0,3228.0,15.0,2017
190,199,RicardoLouis,CLE,23,WR,16,61,27,44.3%,357,13.2,0,5.9,1.7,22.3,LouiRi00,312.0,574.0,3228.0,15.0,2017
191,200,CoreyColeman,CLE,23,WR,9,58,23,39.7%,305,13.3,2,5.3,2.6,33.9,ColeCo00,312.0,574.0,3228.0,15.0,2017
192,201,JoshGordon,CLE,26,WR,5,42,18,42.9%,335,18.6,1,8.0,3.6,67.0,GordJo02,312.0,574.0,3228.0,15.0,2017
193,202,KasenWilliams,CLE,25,WR,7,18,9,50.0%,84,9.3,0,4.7,1.3,12.0,WillKa02,312.0,574.0,3228.0,15.0,2017
194,203,SammieCoates,CLE,24,WR,12,11,6,54.5%,70,11.7,0,6.4,0.5,5.8,CoatSa00,312.0,574.0,3228.0,15.0,2017
195,204,BryceTreggs,CLE,23,WR,6,18,5,27.8%,79,15.8,0,4.4,0.8,13.2,TregBr00,312.0,574.0,3228.0,15.0,2017
196,205,JordanLeslie,CLE,26,WR,2,1,1,100.0%,26,26.0,0,26.0,0.5,13.0,LeslJo00,312.0,574.0,3228.0,15.0,2017
197,206,ZayJones,BUF,22,WR,15,74,27,36.5%,316,11.7,2,4.3,1.8,21.1,JoneZa00,289.0,476.0,2825.0,16.0,2017
198,207,JordanMatthews,BUF,25,WR,10,36,25,69.4%,282,11.3,1,7.8,2.5,28.2,MattJo00,289.0,476.0,2825.0,16.0,2017
199,208,AndreHolmes,BUF,29,WR,14,22,13,59.1%,120,9.2,3,5.5,0.9,8.6,HolmAn00,289.0,476.0,2825.0,16.0,2017
200,209,BrandonTate,BUF,30,WR,13,14,6,42.9%,81,13.5,1,5.8,0.5,6.2,TateBr00,289.0,476.0,2825.0,16.0,2017
