,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
18,18,DwayneHarris,NYG,29,WR,16,1,1,100.0%,13,13.0,1,13.0,0.1,0.8,HarrDw00,377.0,598.0,3879.0,26.0,2016
19,19,JulianEdelman,NWE,30,WR,16,159,98,61.6%,1106,11.3,3,7.0,6.1,69.1,EdelJu00,368.0,550.0,4308.0,32.0,2016
20,20,ChrisHogan,NWE,29,WR,15,58,38,65.5%,680,17.9,4,11.7,2.5,45.3,HogaCh00,368.0,550.0,4308.0,32.0,2016
21,21,MalcolmMitchell,NWE,24,WR,14,48,32,66.7%,401,12.5,4,8.4,2.3,28.6,MitcMa01,368.0,550.0,4308.0,32.0,2016
22,22,DannyAmendola,NWE,31,WR,12,29,23,79.3%,243,10.6,4,8.4,1.9,20.3,AmenDa00,368.0,550.0,4308.0,32.0,2016
23,23,DJFoster,NWE,23,WR,3,2,1,50.0%,2,2.0,0,1.0,0.3,0.7,FostD.01,368.0,550.0,4308.0,32.0,2016
24,24,MatthewSlater,NWE,31,WR,13,1,0,0.0%,0,,0,0.0,0.0,0.0,SlatMa00,368.0,550.0,4308.0,32.0,2016
25,25,JordyNelson,GNB,31,WR,16,152,97,63.8%,1257,13.0,14,8.3,6.1,78.6,NelsJo00,403.0,620.0,4199.0,40.0,2016
26,26,DavanteAdams,GNB,24,WR,16,121,75,62.0%,997,13.3,12,8.2,4.7,62.3,AdamDa01,403.0,620.0,4199.0,40.0,2016
27,27,RandallCobb,GNB,26,WR,13,84,60,71.4%,610,10.2,4,7.3,4.6,46.9,CobbRa00,403.0,620.0,4199.0,40.0,2016
28,28,GeronimoAllison,GNB,22,WR,10,22,12,54.5%,202,16.8,2,9.2,1.2,20.2,AlliGe01,403.0,620.0,4199.0,40.0,2016
29,29,JeffJanis,GNB,25,WR,16,19,11,57.9%,93,8.5,1,4.9,0.7,5.8,JaniJe00,403.0,620.0,4199.0,40.0,2016
30,30,TrevorDavis,GNB,23,WR,11,7,3,42.9%,24,8.0,1,3.4,0.3,2.2,DaviTr03,403.0,620.0,4199.0,40.0,2016
31,31,JaredAbbrederis,GNB,26,WR,5,2,1,50.0%,8,8.0,0,4.0,0.2,1.6,AbbrJa00,403.0,620.0,4199.0,40.0,2016
32,32,MikeEvans,TAM,23,WR,16,173,96,55.5%,1321,13.8,12,7.6,6.0,82.6,EvanMi00,355.0,578.0,3926.0,29.0,2016
33,33,AdamHumphries,TAM,23,WR,15,83,55,66.3%,622,11.3,2,7.5,3.7,41.5,HumpAd00,355.0,578.0,3926.0,29.0,2016
34,34,RussellShepard,TAM,26,WR,14,40,23,57.5%,341,14.8,2,8.5,1.6,24.4,ShepRu00,355.0,578.0,3926.0,29.0,2016
35,35,VincentJackson,TAM,33,WR,5,32,15,46.9%,173,11.5,0,5.4,3.0,34.6,JackVi00,355.0,578.0,3926.0,29.0,2016
36,36,CecilShorts,TAM,29,WR,9,27,11,40.7%,152,13.8,0,5.6,1.2,16.9,ShorCe00,355.0,578.0,3926.0,29.0,2016
37,37,FreddieMartino,TAM,25,WR,13,11,8,72.7%,142,17.8,1,12.9,0.6,10.9,MartFr00,355.0,578.0,3926.0,29.0,2016
38,38,DougBaldwin,SEA,28,WR,16,125,94,75.2%,1128,12.0,7,9.0,5.9,70.5,BaldDo00,368.0,567.0,4124.0,23.0,2016
39,39,JermaineKearse,SEA,26,WR,16,89,41,46.1%,510,12.4,1,5.7,2.6,31.9,KearJe01,368.0,567.0,4124.0,23.0,2016
40,40,TylerLockett,SEA,24,WR,15,66,41,62.1%,597,14.6,1,9.0,2.7,39.8,LockTy00,368.0,567.0,4124.0,23.0,2016
41,41,PaulRichardson,SEA,24,WR,15,36,21,58.3%,288,13.7,1,8.0,1.4,19.2,RichPa01,368.0,567.0,4124.0,23.0,2016
42,42,MarcelReece,SEA,31,WR,4,5,5,100.0%,73,14.6,0,14.6,1.3,18.3,ReecMa00,368.0,567.0,4124.0,23.0,2016
43,43,JDMcKissic,SEA,23,WR,1,2,2,100.0%,16,8.0,0,8.0,2.0,16.0,McKiJ.00,368.0,567.0,4124.0,23.0,2016
44,44,GeorgeFarmer,SEA,23,WR,2,3,1,33.3%,4,4.0,0,1.3,0.5,2.0,FarmGe02,368.0,567.0,4124.0,23.0,2016
45,45,KasenWilliams,SEA,24,WR,1,1,0,0.0%,0,,0,0.0,0.0,0.0,WillKa02,368.0,567.0,4124.0,23.0,2016
46,46,JarvisLandry,MIA,24,WR,16,131,94,71.8%,1136,12.1,4,8.7,5.9,71.0,LandJa00,316.0,477.0,3500.0,27.0,2016
47,47,DeVanteParker,MIA,23,WR,15,87,56,64.4%,744,13.3,4,8.6,3.7,49.6,ParkDe01,316.0,477.0,3500.0,27.0,2016
48,48,KennyStills,MIA,24,WR,16,81,42,51.9%,726,17.3,9,9.0,2.6,45.4,StilKe00,316.0,477.0,3500.0,27.0,2016
49,49,LeonteCarroo,MIA,22,WR,14,6,3,50.0%,29,9.7,1,4.8,0.2,2.1,CarrLe00,316.0,477.0,3500.0,27.0,2016
50,50,JakeemGrant,MIA,24,WR,16,1,0,0.0%,0,,0,0.0,0.0,0.0,GranJa00,316.0,477.0,3500.0,27.0,2016
51,51,MichaelThomas,NOR,23,WR,15,121,92,76.0%,1137,12.4,9,9.4,6.1,75.8,ThomMi05,472.0,674.0,5074.0,38.0,2016
52,52,BrandinCooks,NOR,23,WR,16,117,78,66.7%,1173,15.0,8,10.0,4.9,73.3,CookBr00,472.0,674.0,5074.0,38.0,2016
53,53,WillieSnead,NOR,24,WR,15,104,72,69.2%,895,12.4,4,8.6,4.8,59.7,SneaWi00,472.0,674.0,5074.0,38.0,2016
54,54,BrandonColeman,NOR,24,WR,16,38,26,68.4%,281,10.8,3,7.4,1.6,17.6,ColeBr00,472.0,674.0,5074.0,38.0,2016
55,55,TommyleeLewis,NOR,24,WR,12,11,7,63.6%,76,10.9,0,6.9,0.6,6.3,LewiTo00,472.0,674.0,5074.0,38.0,2016
56,56,TYHilton,IND,27,WR,16,155,91,58.7%,1448,15.9,6,9.3,5.7,90.5,HiltT.00,370.0,584.0,4202.0,32.0,2016
57,57,PhillipDorsett,IND,23,WR,15,59,33,55.9%,528,16.0,2,8.9,2.2,35.2,DorsPh00,370.0,584.0,4202.0,32.0,2016
58,58,DonteMoncrief,IND,23,WR,9,56,30,53.6%,307,10.2,7,5.5,3.3,34.1,MoncDo00,370.0,584.0,4202.0,32.0,2016
59,59,ChesterRogers,IND,22,WR,14,34,19,55.9%,273,14.4,0,8.0,1.4,19.5,RogeCh02,370.0,584.0,4202.0,32.0,2016
60,60,QuanBray,IND,23,WR,6,4,3,75.0%,36,12.0,0,9.0,0.5,6.0,BrayQu00,370.0,584.0,4202.0,32.0,2016
61,61,DevinStreet,IND,25,WR,5,6,1,16.7%,20,20.0,0,3.3,0.2,4.0,StreDe00,370.0,584.0,4202.0,32.0,2016
62,62,GoldenTate,DET,28,WR,16,135,91,67.4%,1077,11.8,4,8.0,5.7,67.3,TateGo00,388.0,594.0,4111.0,24.0,2016
63,63,AnquanBoldin,DET,36,WR,16,95,67,70.5%,584,8.7,8,6.1,4.2,36.5,BoldAn00,388.0,594.0,4111.0,24.0,2016
64,64,MarvinJones,DET,26,WR,15,103,55,53.4%,930,16.9,4,9.0,3.7,62.0,JoneMa02,388.0,594.0,4111.0,24.0,2016
65,65,AndreRoberts,DET,28,WR,16,25,14,56.0%,188,13.4,1,7.5,0.9,11.8,RobeAn00,388.0,594.0,4111.0,24.0,2016
66,66,TJJones,DET,24,WR,3,14,5,35.7%,93,18.6,0,6.6,1.7,31.0,JoneT.00,388.0,594.0,4111.0,24.0,2016
67,67,DemaryiusThomas,DEN,29,WR,16,144,90,62.5%,1083,12.0,5,7.5,5.6,67.7,ThomDe03,339.0,570.0,3685.0,20.0,2016
68,68,EmmanuelSanders,DEN,29,WR,16,137,79,57.7%,1032,13.1,5,7.5,4.9,64.5,SandEm00,339.0,570.0,3685.0,20.0,2016
69,69,JordanNorwood,DEN,30,WR,14,35,21,60.0%,232,11.0,1,6.6,1.5,16.6,NorwJo00,339.0,570.0,3685.0,20.0,2016
70,70,JordanTaylor,DEN,24,WR,16,25,16,64.0%,209,13.1,2,8.4,1.0,13.1,TaylJo01,339.0,570.0,3685.0,20.0,2016
71,71,BennieFowler,DEN,25,WR,13,24,11,45.8%,145,13.2,2,6.0,0.8,11.2,FowlBe00,339.0,570.0,3685.0,20.0,2016
72,72,CodyLatimer,DEN,24,WR,12,15,8,53.3%,76,9.5,0,5.1,0.7,6.3,LatiCo00,339.0,570.0,3685.0,20.0,2016
73,73,KalifRaymond,DEN,22,WR,4,2,0,0.0%,0,,0,0.0,0.0,0.0,RaymKa00,339.0,570.0,3685.0,20.0,2016
74,74,MichaelCrabtree,LVR,29,WR,16,145,89,61.4%,1003,11.3,8,6.9,5.6,62.7,CrabMi00,379.0,596.0,4051.0,29.0,2016
75,75,AmariCooper,LVR,22,WR,16,132,83,62.9%,1153,13.9,5,8.7,5.2,72.1,CoopAm00,379.0,596.0,4051.0,29.0,2016
76,76,SethRoberts,LVR,25,WR,16,77,38,49.4%,397,10.4,5,5.2,2.4,24.8,RobeSe00,379.0,596.0,4051.0,29.0,2016
77,77,AndreHolmes,LVR,28,WR,16,25,14,56.0%,126,9.0,3,5.0,0.9,7.9,HolmAn00,379.0,596.0,4051.0,29.0,2016
78,78,JohnnyHolton,LVR,26,WR,15,3,2,66.7%,34,17.0,0,11.3,0.1,2.3,HoltJo00,379.0,596.0,4051.0,29.0,2016
79,79,StefonDiggs,MIN,23,WR,13,112,84,75.0%,903,10.8,3,8.1,6.5,69.5,DiggSt00,414.0,588.0,3836.0,20.0,2016
80,80,AdamThielen,MIN,26,WR,16,92,69,75.0%,967,14.0,5,10.5,4.3,60.4,ThieAd00,414.0,588.0,3836.0,20.0,2016
81,81,CordarrellePatterson,MIN,25,WR,16,70,52,74.3%,453,8.7,2,6.5,3.3,28.3,PattCo00,414.0,588.0,3836.0,20.0,2016
82,82,CharlesJohnson,MIN,27,WR,16,37,20,54.1%,232,11.6,0,6.3,1.3,14.5,JohnCh08,414.0,588.0,3836.0,20.0,2016
83,83,JariusWright,MIN,27,WR,8,14,11,78.6%,67,6.1,1,4.8,1.4,8.4,WrigJa02,414.0,588.0,3836.0,20.0,2016
84,84,LaquonTreadwell,MIN,21,WR,9,3,1,33.3%,15,15.0,0,5.0,0.1,1.7,TreaLa00,414.0,588.0,3836.0,20.0,2016
85,85,IsaacFruechte,MIN,25,WR,1,1,0,0.0%,0,,0,0.0,0.0,0.0,FrueIs00,414.0,588.0,3836.0,20.0,2016
86,86,JulioJones,ATL,27,WR,14,129,83,64.3%,1409,17.0,6,10.9,5.9,100.6,JoneJu02,374.0,537.0,4725.0,38.0,2016
87,87,MohamedSanu,ATL,27,WR,15,81,59,72.8%,653,11.1,4,8.1,3.9,43.5,SanuMo00,374.0,537.0,4725.0,38.0,2016
88,88,TaylorGabriel,ATL,25,WR,13,50,35,70.0%,579,16.5,6,11.6,2.7,44.5,GabrTa00,374.0,537.0,4725.0,38.0,2016
89,89,JustinHardy,ATL,25,WR,16,31,21,67.7%,203,9.7,4,6.5,1.3,12.7,HardJu00,374.0,537.0,4725.0,38.0,2016
90,90,AldrickRobinson,ATL,28,WR,16,32,20,62.5%,323,16.2,2,10.1,1.3,20.2,RobiAl00,374.0,537.0,4725.0,38.0,2016
91,91,NickWilliams,ATL,26,WR,2,7,5,71.4%,59,11.8,0,8.4,2.5,29.5,WillNi02,374.0,537.0,4725.0,38.0,2016
92,92,PierreGarcon,WAS,30,WR,16,114,79,69.3%,1041,13.2,3,9.1,4.9,65.1,GarcPi00,407.0,607.0,4758.0,25.0,2016
93,93,JamisonCrowder,WAS,23,WR,16,99,67,67.7%,847,12.6,7,8.6,4.2,52.9,CrowJa00,407.0,607.0,4758.0,25.0,2016
94,94,DeSeanJackson,WAS,30,WR,15,100,56,56.0%,1005,17.9,4,10.1,3.7,67.0,JackDe00,407.0,607.0,4758.0,25.0,2016
95,95,RyanGrant,WAS,26,WR,16,19,9,47.4%,76,8.4,0,4.0,0.6,4.8,GranRy01,407.0,607.0,4758.0,25.0,2016
96,96,MauriceHarris,WAS,24,WR,10,12,8,66.7%,66,8.3,0,5.5,0.8,6.6,HarrMa05,407.0,607.0,4758.0,25.0,2016
97,97,JoshDoctson,WAS,24,WR,2,6,2,33.3%,66,33.0,0,11.0,1.0,33.0,DoctJo00,407.0,607.0,4758.0,25.0,2016
98,98,NilesPaul,WAS,27,WR,8,2,2,100.0%,27,13.5,0,13.5,0.3,3.4,PaulNi00,407.0,607.0,4758.0,25.0,2016
99,99,RashadRoss,WAS,26,WR,5,1,1,100.0%,8,8.0,0,8.0,0.2,1.6,RossRa00,407.0,607.0,4758.0,25.0,2016
100,100,DeAndreHopkins,HOU,24,WR,16,151,78,51.7%,954,12.2,4,6.3,4.9,59.6,HopkDe00,347.0,583.0,3176.0,15.0,2016
101,101,WillFuller,HOU,22,WR,14,92,47,51.1%,635,13.5,2,6.9,3.4,45.4,FullWi01,347.0,583.0,3176.0,15.0,2016
102,102,BraxtonMiller,HOU,24,WR,10,28,15,53.6%,99,6.6,1,3.5,1.5,9.9,MillBr03,347.0,583.0,3176.0,15.0,2016
103,103,JaelenStrong,HOU,22,WR,8,24,14,58.3%,131,9.4,0,5.5,1.8,16.4,StroJa01,347.0,583.0,3176.0,15.0,2016
104,104,KeithMumphery,HOU,24,WR,11,12,10,83.3%,69,6.9,0,5.8,0.9,6.3,MumpKe00,347.0,583.0,3176.0,15.0,2016
105,105,WendallWilliams,HOU,26,WR,3,7,4,57.1%,75,18.8,0,10.7,1.3,25.0,WillWe00,347.0,583.0,3176.0,15.0,2016
106,106,TerrellePryor,CLE,27,WR,16,140,77,55.0%,1007,13.1,4,7.2,4.8,62.9,PryoTe00,338.0,567.0,3264.0,15.0,2016
107,107,CoreyColeman,CLE,22,WR,10,73,33,45.2%,413,12.5,3,5.7,3.3,41.3,ColeCo00,338.0,567.0,3264.0,15.0,2016
108,108,AndrewHawkins,CLE,30,WR,16,54,33,61.1%,324,9.8,3,6.0,2.1,20.3,HawkAn00,338.0,567.0,3264.0,15.0,2016
109,109,RicardoLouis,CLE,22,WR,16,35,18,51.4%,205,11.4,0,5.9,1.1,12.8,LouiRi00,338.0,567.0,3264.0,15.0,2016
110,110,RashardHiggins,CLE,22,WR,16,12,6,50.0%,77,12.8,0,6.4,0.4,4.8,HiggRa00,338.0,567.0,3264.0,15.0,2016
111,111,JordanPayton,CLE,23,WR,4,3,1,33.3%,3,3.0,0,1.0,0.3,0.8,PaytJo00,338.0,567.0,3264.0,15.0,2016
112,112,ColeBeasley,DAL,27,WR,16,98,75,76.5%,833,11.1,5,8.5,4.7,52.1,BeasCo00,325.0,483.0,3631.0,25.0,2016
113,113,DezBryant,DAL,28,WR,13,96,50,52.1%,796,15.9,8,8.3,3.8,61.2,BryaDe01,325.0,483.0,3631.0,25.0,2016
114,114,TerranceWilliams,DAL,27,WR,16,61,44,72.1%,594,13.5,4,9.7,2.8,37.1,WillTe01,325.0,483.0,3631.0,25.0,2016
115,115,BriceButler,DAL,26,WR,16,32,16,50.0%,219,13.7,3,6.8,1.0,13.7,ButlBr00,325.0,483.0,3631.0,25.0,2016
116,116,LuckyWhitehead,DAL,24,WR,15,3,3,100.0%,48,16.0,0,16.0,0.2,3.2,WhitLu00,325.0,483.0,3631.0,25.0,2016
117,117,JordanMatthews,PHI,24,WR,14,117,73,62.4%,804,11.0,3,6.9,5.2,57.4,MattJo00,380.0,609.0,3585.0,16.0,2016
118,118,NelsonAgholor,PHI,23,WR,15,69,36,52.2%,365,10.1,2,5.3,2.4,24.3,AghoNe00,380.0,609.0,3585.0,16.0,2016
119,119,DorialGreenBeckham,PHI,23,WR,15,74,36,48.6%,392,10.9,2,5.3,2.4,26.1,GreeDo00,380.0,609.0,3585.0,16.0,2016
120,120,PaulTurner,PHI,23,WR,4,14,9,64.3%,126,14.0,0,9.0,2.3,31.5,TurnPa01,380.0,609.0,3585.0,16.0,2016
121,121,BryceTreggs,PHI,22,WR,9,12,3,25.0%,80,26.7,0,6.7,0.3,8.9,TregBr00,380.0,609.0,3585.0,16.0,2016
122,122,AllenRobinson,JAX,23,WR,16,151,73,48.3%,883,12.1,6,5.8,4.6,55.2,RobiAl02,369.0,626.0,3728.0,24.0,2016
123,123,MarqiseLee,JAX,25,WR,16,105,63,60.0%,851,13.5,3,8.1,3.9,53.2,LeexMa00,369.0,626.0,3728.0,24.0,2016
124,124,AllenHurns,JAX,25,WR,11,76,35,46.1%,477,13.6,3,6.3,3.2,43.4,HurnAl01,369.0,626.0,3728.0,24.0,2016
125,125,BryanWalters,JAX,29,WR,10,34,24,70.6%,231,9.6,2,6.8,2.4,23.1,WaltBr00,369.0,626.0,3728.0,24.0,2016
126,126,NealSterling,JAX,24,WR,10,16,12,75.0%,110,9.2,0,6.9,1.2,11.0,SterNe00,369.0,626.0,3728.0,24.0,2016
127,127,ArreliousBenn,JAX,28,WR,15,10,5,50.0%,116,23.2,1,11.6,0.3,7.7,BennAr00,369.0,626.0,3728.0,24.0,2016
128,128,RashadGreene,JAX,24,WR,8,8,5,62.5%,32,6.4,0,4.0,0.6,4.0,GreeRa00,369.0,626.0,3728.0,24.0,2016
129,129,DenardRobinson,JAX,26,WR,13,5,3,60.0%,22,7.3,0,4.4,0.2,1.7,RobiDe00,369.0,626.0,3728.0,24.0,2016
130,130,TonyWashington,JAX,24,WR,2,1,1,100.0%,9,9.0,0,9.0,0.5,4.5,WashTo00,369.0,626.0,3728.0,24.0,2016
131,131,ShaneWynn,JAX,24,WR,5,3,1,33.3%,19,19.0,0,6.3,0.2,3.8,WynnSh00,369.0,626.0,3728.0,24.0,2016
132,132,MikeWallace,BAL,30,WR,16,116,72,62.1%,1017,14.1,4,8.8,4.5,63.6,WallMi00,439.0,679.0,4100.0,20.0,2016
133,133,SteveSmithSr,BAL,37,WR,14,101,70,69.3%,799,11.4,5,7.9,5.0,57.1,SmitSt01,439.0,679.0,4100.0,20.0,2016
134,134,BreshadPerriman,BAL,23,WR,16,66,33,50.0%,499,15.1,3,7.6,2.1,31.2,PerrBr02,439.0,679.0,4100.0,20.0,2016
135,135,KamarAiken,BAL,27,WR,16,50,29,58.0%,328,11.3,1,6.6,1.8,20.5,AikeKa00,439.0,679.0,4100.0,20.0,2016
136,136,DarrenWaller,BAL,24,WR,12,17,10,58.8%,85,8.5,2,5.0,0.8,7.1,WallDa01,439.0,679.0,4100.0,20.0,2016
137,137,ChrisMoore,BAL,23,WR,15,16,7,43.8%,46,6.6,0,2.9,0.5,3.1,MoorCh00,439.0,679.0,4100.0,20.0,2016
138,138,MichaelCampanaro,BAL,25,WR,3,1,0,0.0%,0,,0,0.0,0.0,0.0,CampMi02,439.0,679.0,4100.0,20.0,2016
139,139,TyrellWilliams,LAC,24,WR,16,119,69,58.0%,1059,15.3,7,8.9,4.3,66.2,WillTy00,349.0,580.0,4198.0,33.0,2016
140,140,DontrelleInman,LAC,27,WR,16,97,58,59.8%,810,14.0,4,8.4,3.6,50.6,InmaDo00,349.0,580.0,4198.0,33.0,2016
141,141,TravisBenjamin,LAC,27,WR,14,75,47,62.7%,677,14.4,4,9.0,3.4,48.4,BenjTr00,349.0,580.0,4198.0,33.0,2016
142,142,DexterMcCluster,LAC,27,WR,6,11,7,63.6%,36,5.1,0,3.3,1.2,6.0,McClDe00,349.0,580.0,4198.0,33.0,2016
143,143,KeenanAllen,LAC,24,WR,1,7,6,85.7%,63,10.5,0,9.0,6.0,63.0,AlleKe00,349.0,580.0,4198.0,33.0,2016
144,144,JeremyButler,LAC,25,WR,4,2,2,100.0%,11,5.5,0,5.5,0.5,2.8,ButlJe01,349.0,580.0,4198.0,33.0,2016
145,145,GriffWhalen,LAC,26,WR,8,4,2,50.0%,22,11.0,0,5.5,0.3,2.8,WhalGr00,349.0,580.0,4198.0,33.0,2016
146,146,IsaiahBurse,LAC,25,WR,9,4,0,0.0%,0,,0,0.0,0.0,0.0,BursIs01,349.0,580.0,4198.0,33.0,2016
147,147,GeremyDavis,LAC,24,WR,3,2,0,0.0%,0,,0,0.0,0.0,0.0,DaviGe00,349.0,580.0,4198.0,33.0,2016
148,148,KennyBritt,LAR,28,WR,15,111,68,61.3%,1002,14.7,5,9.0,4.5,66.8,BritKe00,312.0,536.0,2951.0,14.0,2016
149,149,TavonAustin,LAR,26,WR,15,106,58,54.7%,509,8.8,3,4.8,3.9,33.9,AustTa00,312.0,536.0,2951.0,14.0,2016
150,150,BrianQuick,LAR,27,WR,16,77,41,53.2%,564,13.8,3,7.3,2.6,35.3,QuicBr00,312.0,536.0,2951.0,14.0,2016
151,151,PharohCooper,LAR,21,WR,10,20,14,70.0%,106,7.6,0,5.3,1.4,10.6,CoopPh00,312.0,536.0,2951.0,14.0,2016
152,152,BradleyMarquez,LAR,24,WR,14,7,3,42.9%,37,12.3,0,5.3,0.2,2.6,MarqBr00,312.0,536.0,2951.0,14.0,2016
153,153,MikeThomas,LAR,22,WR,15,9,3,33.3%,37,12.3,0,4.1,0.2,2.5,ThomMi04,312.0,536.0,2951.0,14.0,2016
154,154,PaulMcRoberts,LAR,24,WR,2,1,1,100.0%,6,6.0,0,6.0,0.5,3.0,McRoPa00,312.0,536.0,2951.0,14.0,2016
155,155,AJGreen,CIN,28,WR,10,100,66,66.0%,964,14.6,4,9.6,6.6,96.4,GreeA.00,364.0,563.0,3942.0,18.0,2016
156,156,BrandonLaFell,CIN,30,WR,16,107,64,59.8%,862,13.5,6,8.1,4.0,53.9,LaFeBr00,364.0,563.0,3942.0,18.0,2016
157,157,TylerBoyd,CIN,22,WR,16,81,54,66.7%,603,11.2,1,7.4,3.4,37.7,BoydTy00,364.0,563.0,3942.0,18.0,2016
158,158,CodyCore,CIN,22,WR,8,27,17,63.0%,200,11.8,0,7.4,2.1,25.0,CoreCo00,364.0,563.0,3942.0,18.0,2016
159,159,JamesWright,CIN,25,WR,13,19,13,68.4%,106,8.2,0,5.6,1.0,8.2,WrigJa03,364.0,563.0,3942.0,18.0,2016
160,160,AlexErickson,CIN,24,WR,16,8,6,75.0%,71,11.8,0,8.9,0.4,4.4,EricAl01,364.0,563.0,3942.0,18.0,2016
161,161,CameronMeredith,CHI,24,WR,14,97,66,68.0%,888,13.5,4,9.2,4.7,63.4,MereCa00,347.0,559.0,3969.0,19.0,2016
162,162,AlshonJeffery,CHI,26,WR,12,94,52,55.3%,821,15.8,2,8.7,4.3,68.4,JeffAl00,347.0,559.0,3969.0,19.0,2016
163,163,EddieRoyal,CHI,30,WR,9,43,33,76.7%,369,11.2,2,8.6,3.7,41.0,RoyaEd00,347.0,559.0,3969.0,19.0,2016
164,164,DeonteThompson,CHI,27,WR,16,36,22,61.1%,249,11.3,2,6.9,1.4,15.6,ThomDe04,347.0,559.0,3969.0,19.0,2016
165,165,JoshBellamy,CHI,27,WR,16,38,19,50.0%,282,14.8,1,7.4,1.2,17.6,BellJo02,347.0,559.0,3969.0,19.0,2016
166,166,KevinWhite,CHI,24,WR,4,36,19,52.8%,187,9.8,0,5.2,4.8,46.8,WhitKe00,347.0,559.0,3969.0,19.0,2016
167,167,MarquessWilson,CHI,24,WR,3,16,9,56.3%,160,17.8,1,10.0,3.0,53.3,WilsMa02,347.0,559.0,3969.0,19.0,2016
168,168,BralonAddison,CHI,23,WR,2,1,1,100.0%,11,11.0,0,11.0,0.5,5.5,AddiBr01,347.0,559.0,3969.0,19.0,2016
169,169,DanielBraverman,CHI,23,WR,3,2,0,0.0%,0,,0,0.0,0.0,0.0,BravDa00,347.0,559.0,3969.0,19.0,2016
170,170,RishardMatthews,TEN,27,WR,16,108,65,60.2%,945,14.5,9,8.8,4.1,59.1,MattRi00,307.0,504.0,3541.0,29.0,2016
171,171,TajaeSharpe,TEN,22,WR,16,83,41,49.4%,522,12.7,2,6.3,2.6,32.6,SharTa00,307.0,504.0,3541.0,29.0,2016
172,172,KendallWright,TEN,27,WR,11,42,29,69.0%,416,14.3,3,9.9,2.6,37.8,WrigKe01,307.0,504.0,3541.0,29.0,2016
173,173,HarryDouglas,TEN,32,WR,11,22,15,68.2%,210,14.0,0,9.5,1.4,19.1,DougHa00,307.0,504.0,3541.0,29.0,2016
174,174,AndreJohnson,TEN,35,WR,8,22,9,40.9%,85,9.4,2,3.9,1.1,10.6,JohnAn02,307.0,504.0,3541.0,29.0,2016
