,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
11,11,DerekMoye,PIT,25,WR,7,6,2,33.3%,20,10.0,1,3.3,0.3,2.9,MoyeDe00,377.0,586.0,4017.0,28.0,2013
12,12,AndreJohnson,HOU,32,WR,16,181,109,60.2%,1407,12.9,5,7.8,6.8,87.9,JohnAn02,371.0,633.0,3813.0,19.0,2013
13,13,DeAndreHopkins,HOU,21,WR,16,91,52,57.1%,802,15.4,2,8.8,3.3,50.1,HopkDe00,371.0,633.0,3813.0,19.0,2013
14,14,KeshawnMartin,HOU,23,WR,16,40,22,55.0%,253,11.5,2,6.3,1.4,15.8,MartKe01,371.0,633.0,3813.0,19.0,2013
15,15,DeVierPosey,HOU,23,WR,14,25,15,60.0%,155,10.3,0,6.2,1.1,11.1,PoseDe00,371.0,633.0,3813.0,19.0,2013
16,16,LestarJean,HOU,25,WR,13,8,4,50.0%,35,8.8,0,4.4,0.3,2.7,JeanLe01,371.0,633.0,3813.0,19.0,2013
17,17,JulianEdelman,NWE,27,WR,16,151,105,69.5%,1056,10.1,6,7.0,6.6,66.0,EdelJu00,380.0,628.0,4087.0,25.0,2013
18,18,DannyAmendola,NWE,28,WR,12,83,54,65.1%,633,11.7,2,7.6,4.5,52.8,AmenDa00,380.0,628.0,4087.0,25.0,2013
19,19,AaronDobson,NWE,22,WR,12,72,37,51.4%,519,14.0,4,7.2,3.1,43.3,DobsAa00,380.0,628.0,4087.0,25.0,2013
20,20,KenbrellThompkins,NWE,25,WR,12,69,32,46.4%,466,14.6,4,6.8,2.7,38.8,ThomKe02,380.0,628.0,4087.0,25.0,2013
21,21,JoshBoyce,NWE,22,WR,9,19,9,47.4%,121,13.4,0,6.4,1.0,13.4,BoycJo00,380.0,628.0,4087.0,25.0,2013
22,22,AustinCollie,NWE,28,WR,7,11,6,54.5%,63,10.5,0,5.7,0.9,9.0,CollAu00,380.0,628.0,4087.0,25.0,2013
23,23,BrandonMarshall,CHI,29,WR,16,164,100,61.0%,1295,13.0,12,7.9,6.3,80.9,MarsBr00,373.0,579.0,4281.0,32.0,2013
24,24,AlshonJeffery,CHI,23,WR,16,148,89,60.1%,1421,16.0,7,9.6,5.6,88.8,JeffAl00,373.0,579.0,4281.0,32.0,2013
25,25,EarlBennett,CHI,26,WR,15,43,32,74.4%,243,7.6,4,5.7,2.1,16.2,BennEa00,373.0,579.0,4281.0,32.0,2013
26,26,MarquessWilson,CHI,21,WR,10,3,2,66.7%,13,6.5,0,4.3,0.2,1.3,WilsMa02,373.0,579.0,4281.0,32.0,2013
27,27,EricWeems,CHI,28,WR,16,2,1,50.0%,8,8.0,0,4.0,0.1,0.5,WeemEr00,373.0,579.0,4281.0,32.0,2013
28,28,JoeAnderson,CHI,25,WR,6,1,0,0.0%,0,,0,0.0,0.0,0.0,AndeJo00,373.0,579.0,4281.0,32.0,2013
29,29,AJGreen,CIN,25,WR,16,178,98,55.1%,1426,14.6,11,8.0,6.1,89.1,GreeA.00,364.0,587.0,4136.0,33.0,2013
30,30,MarvinJones,CIN,23,WR,16,80,51,63.8%,712,14.0,10,8.9,3.2,44.5,JoneMa02,364.0,587.0,4136.0,33.0,2013
31,31,MohamedSanu,CIN,24,WR,16,77,47,61.0%,455,9.7,2,5.9,2.9,28.4,SanuMo00,364.0,587.0,4136.0,33.0,2013
32,32,AndrewHawkins,CIN,27,WR,8,18,12,66.7%,199,16.6,0,11.1,1.5,24.9,HawkAn00,364.0,587.0,4136.0,33.0,2013
33,33,DaneSanzenbacher,CIN,25,WR,10,8,6,75.0%,61,10.2,0,7.6,0.6,6.1,SanzDa00,364.0,587.0,4136.0,33.0,2013
34,34,BrandonTate,CIN,26,WR,16,2,1,50.0%,6,6.0,0,3.0,0.1,0.4,TateBr00,364.0,587.0,4136.0,33.0,2013
35,35,KendallWright,TEN,24,WR,16,139,94,67.6%,1079,11.5,2,7.8,5.9,67.4,WrigKe01,328.0,533.0,3496.0,22.0,2013
36,36,NateWashington,TEN,30,WR,16,105,58,55.2%,919,15.8,3,8.8,3.6,57.4,WashNa00,328.0,533.0,3496.0,22.0,2013
37,37,JustinHunter,TEN,22,WR,14,42,18,42.9%,354,19.7,4,8.4,1.3,25.3,HuntJu00,328.0,533.0,3496.0,22.0,2013
38,38,DamianWilliams,TEN,25,WR,10,23,15,65.2%,178,11.9,0,7.7,1.5,17.8,WillDa04,328.0,533.0,3496.0,22.0,2013
39,39,KennyBritt,TEN,25,WR,12,35,11,31.4%,96,8.7,0,2.7,0.9,8.0,BritKe00,328.0,533.0,3496.0,22.0,2013
40,40,MichaelPreston,TEN,24,WR,7,7,5,71.4%,37,7.4,2,5.3,0.7,5.3,PresMi00,328.0,533.0,3496.0,22.0,2013
41,41,DezBryant,DAL,25,WR,16,159,93,58.5%,1233,13.3,13,7.8,5.8,77.1,BryaDe01,375.0,586.0,3954.0,33.0,2013
42,42,TerranceWilliams,DAL,24,WR,16,74,44,59.5%,736,16.7,5,9.9,2.8,46.0,WillTe01,375.0,586.0,3954.0,33.0,2013
43,43,ColeBeasley,DAL,24,WR,14,54,39,72.2%,368,9.4,2,6.8,2.8,26.3,BeasCo00,375.0,586.0,3954.0,33.0,2013
44,44,MilesAustin,DAL,29,WR,11,49,24,49.0%,244,10.2,0,5.0,2.2,22.2,AustMi00,375.0,586.0,3954.0,33.0,2013
45,45,DwayneHarris,DAL,26,WR,13,14,9,64.3%,80,8.9,2,5.7,0.7,6.2,HarrDw00,375.0,586.0,3954.0,33.0,2013
46,46,DemaryiusThomas,DEN,26,WR,16,142,92,64.8%,1430,15.5,14,10.1,5.8,89.4,ThomDe03,461.0,675.0,5444.0,55.0,2013
47,47,EricDecker,DEN,26,WR,16,136,87,64.0%,1288,14.8,11,9.5,5.4,80.5,DeckEr00,461.0,675.0,5444.0,55.0,2013
48,48,WesWelker,DEN,32,WR,13,111,73,65.8%,778,10.7,10,7.0,5.6,59.8,WelkWe00,461.0,675.0,5444.0,55.0,2013
49,49,AndreCaldwell,DEN,28,WR,16,29,16,55.2%,200,12.5,3,6.9,1.0,12.5,CaldAn00,461.0,675.0,5444.0,55.0,2013
50,50,JoshGordon,CLE,22,WR,14,159,87,54.7%,1646,18.9,9,10.4,6.2,117.6,GordJo02,379.0,681.0,4040.0,26.0,2013
51,51,DavoneBess,CLE,28,WR,14,86,42,48.8%,362,8.6,2,4.2,3.0,25.9,BessDa00,379.0,681.0,4040.0,26.0,2013
52,52,GregLittle,CLE,24,WR,16,99,41,41.4%,465,11.3,2,4.7,2.6,29.1,LittGr00,379.0,681.0,4040.0,26.0,2013
53,53,JoshCooper,CLE,24,WR,5,14,9,64.3%,60,6.7,0,4.3,1.8,12.0,CoopJo00,379.0,681.0,4040.0,26.0,2013
54,54,TravisBenjamin,CLE,24,WR,8,13,5,38.5%,105,21.0,0,8.1,0.6,13.1,BenjTr00,379.0,681.0,4040.0,26.0,2013
55,55,BrianTyms,CLE,24,WR,7,5,2,40.0%,12,6.0,0,2.4,0.3,1.7,TymsBr00,379.0,681.0,4040.0,26.0,2013
56,56,ToriGurley,CLE,26,WR,3,3,1,33.3%,15,15.0,0,5.0,0.3,5.0,GurlTo00,379.0,681.0,4040.0,26.0,2013
57,57,AnquanBoldin,SFO,33,WR,16,129,85,65.9%,1179,13.9,7,9.1,5.3,73.7,BoldAn00,244.0,417.0,2979.0,21.0,2013
58,58,MichaelCrabtree,SFO,26,WR,5,33,19,57.6%,284,14.9,1,8.6,3.8,56.8,CrabMi00,244.0,417.0,2979.0,21.0,2013
59,59,MarioManningham,SFO,27,WR,6,23,9,39.1%,85,9.4,0,3.7,1.5,14.2,MannMa01,244.0,417.0,2979.0,21.0,2013
60,60,JonathanBaldwin,SFO,24,WR,7,9,3,33.3%,28,9.3,0,3.1,0.4,4.0,BaldJo00,244.0,417.0,2979.0,21.0,2013
61,61,QuintonPatton,SFO,23,WR,6,5,3,60.0%,34,11.3,0,6.8,0.5,5.7,PattQu00,244.0,417.0,2979.0,21.0,2013
62,62,KassimOsgood,SFO,33,WR,14,1,1,100.0%,17,17.0,0,17.0,0.1,1.2,OsgoKa00,244.0,417.0,2979.0,21.0,2013
63,63,HarryDouglas,ATL,29,WR,16,132,85,64.4%,1067,12.6,2,8.1,5.3,66.7,DougHa00,445.0,659.0,4243.0,26.0,2013
64,64,RoddyWhite,ATL,32,WR,13,97,63,64.9%,711,11.3,3,7.3,4.8,54.7,WhitRo00,445.0,659.0,4243.0,26.0,2013
65,65,JulioJones,ATL,24,WR,5,59,41,69.5%,580,14.1,2,9.8,8.2,116.0,JoneJu02,445.0,659.0,4243.0,26.0,2013
66,66,DariusJohnson,ATL,22,WR,10,43,22,51.2%,210,9.5,1,4.9,2.2,21.0,JohnDa06,445.0,659.0,4243.0,26.0,2013
67,67,DrewDavis,ATL,24,WR,16,19,12,63.2%,216,18.0,2,11.4,0.8,13.5,DaviDr00,445.0,659.0,4243.0,26.0,2013
68,68,KevinCone,ATL,25,WR,16,1,1,100.0%,12,12.0,0,12.0,0.1,0.8,ConeKe00,445.0,659.0,4243.0,26.0,2013
69,69,BrianRobiskie,ATL,26,WR,1,1,0,0.0%,0,,0,0.0,0.0,0.0,RobiBr00,445.0,659.0,4243.0,26.0,2013
70,70,JordyNelson,GNB,28,WR,16,127,85,66.9%,1314,15.5,8,10.3,5.3,82.1,NelsJo00,366.0,570.0,4268.0,25.0,2013
71,71,JamesJones,GNB,29,WR,14,93,59,63.4%,817,13.8,3,8.8,4.2,58.4,JoneJa04,366.0,570.0,4268.0,25.0,2013
72,72,JarrettBoykin,GNB,24,WR,16,83,49,59.0%,681,13.9,3,8.2,3.1,42.6,BoykJa00,366.0,570.0,4268.0,25.0,2013
73,73,RandallCobb,GNB,23,WR,6,47,31,66.0%,433,14.0,4,9.2,5.2,72.2,CobbRa00,366.0,570.0,4268.0,25.0,2013
74,74,MylesWhite,GNB,23,WR,7,12,9,75.0%,66,7.3,0,5.5,1.3,9.4,WhitMy00,366.0,570.0,4268.0,25.0,2013
75,75,CalvinJohnson,DET,28,WR,14,156,84,53.8%,1492,17.8,12,9.6,6.0,106.6,JohnCa00,371.0,634.0,4482.0,29.0,2013
76,76,NateBurleson,DET,32,WR,9,55,39,70.9%,461,11.8,1,8.4,4.3,51.2,BurlNa00,371.0,634.0,4482.0,29.0,2013
77,77,KrisDurham,DET,25,WR,16,85,38,44.7%,490,12.9,2,5.8,2.4,30.6,DurhKr00,371.0,634.0,4482.0,29.0,2013
78,78,RyanBroyles,DET,25,WR,6,14,8,57.1%,85,10.6,0,6.1,1.3,14.2,BroyRy00,371.0,634.0,4482.0,29.0,2013
79,79,PatrickEdwards,DET,25,WR,4,11,5,45.5%,46,9.2,0,4.2,1.3,11.5,EdwaPa00,371.0,634.0,4482.0,29.0,2013
80,80,LarryFitzgerald,ARI,30,WR,16,135,82,60.7%,954,11.6,10,7.1,5.1,59.6,FitzLa00,363.0,574.0,4002.0,24.0,2013
81,81,MichaelFloyd,ARI,24,WR,16,113,65,57.5%,1041,16.0,5,9.2,4.1,65.1,FloyMi00,363.0,574.0,4002.0,24.0,2013
82,82,AndreRoberts,ARI,25,WR,16,76,43,56.6%,471,11.0,2,6.2,2.7,29.4,RobeAn00,363.0,574.0,4002.0,24.0,2013
83,83,JaronBrown,ARI,23,WR,16,17,11,64.7%,140,12.7,1,8.2,0.7,8.8,BrowJa03,363.0,574.0,4002.0,24.0,2013
84,84,BrittanGolden,ARI,25,WR,5,10,4,40.0%,136,34.0,0,13.6,0.8,27.2,GoldBr00,363.0,574.0,4002.0,24.0,2013
85,85,TYHilton,IND,24,WR,16,139,82,59.0%,1083,13.2,5,7.8,5.1,67.7,HiltT.00,350.0,582.0,3725.0,23.0,2013
86,86,ReggieWayne,IND,35,WR,7,58,38,65.5%,503,13.2,2,8.7,5.4,71.9,WaynRe00,350.0,582.0,3725.0,23.0,2013
87,87,DarriusHeywardBey,IND,26,WR,16,64,29,45.3%,309,10.7,1,4.8,1.8,19.3,HeywDa00,350.0,582.0,3725.0,23.0,2013
88,88,GriffWhalen,IND,23,WR,9,40,24,60.0%,259,10.8,2,6.5,2.7,28.8,WhalGr00,350.0,582.0,3725.0,23.0,2013
89,89,DaRickRogers,IND,22,WR,5,23,14,60.9%,192,13.7,2,8.3,2.8,38.4,RogeDa01,350.0,582.0,3725.0,23.0,2013
90,90,LaVonBrazill,IND,24,WR,10,27,12,44.4%,161,13.4,2,6.0,1.2,16.1,BrazLa00,350.0,582.0,3725.0,23.0,2013
91,91,DavidReed,IND,26,WR,7,3,1,33.3%,2,2.0,0,0.7,0.1,0.3,ReedDa00,350.0,582.0,3725.0,23.0,2013
92,92,DeSeanJackson,PHI,27,WR,16,126,82,65.1%,1332,16.2,9,10.6,5.1,83.3,JackDe00,310.0,508.0,4110.0,32.0,2013
93,93,RileyCooper,PHI,26,WR,16,84,47,56.0%,835,17.8,8,9.9,2.9,52.2,CoopRi00,310.0,508.0,4110.0,32.0,2013
94,94,JasonAvant,PHI,30,WR,16,77,38,49.4%,447,11.8,2,5.8,2.4,27.9,AvanJa00,310.0,508.0,4110.0,32.0,2013
95,95,JeffMaehl,PHI,24,WR,16,9,4,44.4%,67,16.8,1,7.4,0.3,4.2,MaehJe00,310.0,508.0,4110.0,32.0,2013
96,96,DamarisJohnson,PHI,24,WR,13,3,2,66.7%,14,7.0,0,4.7,0.2,1.1,JohnDa04,310.0,508.0,4110.0,32.0,2013
97,97,VincentJackson,TAM,30,WR,16,160,78,48.8%,1224,15.7,7,7.7,4.9,76.5,JackVi00,291.0,514.0,2820.0,22.0,2013
98,98,TiquanUnderwood,TAM,26,WR,12,46,24,52.2%,440,18.3,4,9.6,2.0,36.7,UndeTi00,291.0,514.0,2820.0,22.0,2013
99,99,MikeWilliams,TAM,26,WR,6,40,22,55.0%,216,9.8,2,5.4,3.7,36.0,WillMi04,291.0,514.0,2820.0,22.0,2013
100,100,ChrisOwusu,TAM,23,WR,9,20,13,65.0%,114,8.8,0,5.7,1.4,12.7,OwusCh00,291.0,514.0,2820.0,22.0,2013
101,101,EricPage,TAM,22,WR,16,9,4,44.4%,68,17.0,0,7.6,0.3,4.3,PageEr00,291.0,514.0,2820.0,22.0,2013
102,102,SkyeDawson,TAM,23,WR,7,7,2,28.6%,12,6.0,0,1.7,0.3,1.7,DawsSk00,291.0,514.0,2820.0,22.0,2013
103,103,BrianHartline,MIA,27,WR,16,133,76,57.1%,1016,13.4,4,7.6,4.8,63.5,HartBr00,357.0,594.0,3567.0,24.0,2013
104,104,MikeWallace,MIA,27,WR,16,141,73,51.8%,930,12.7,5,6.6,4.6,58.1,WallMi00,357.0,594.0,3567.0,24.0,2013
105,105,BrandonGibson,MIA,26,WR,7,43,30,69.8%,326,10.9,3,7.6,4.3,46.6,GibsBr00,357.0,594.0,3567.0,24.0,2013
106,106,MarquesColston,NOR,30,WR,15,111,75,67.6%,943,12.6,5,8.5,5.0,62.9,ColsMa00,446.0,651.0,4918.0,39.0,2013
107,107,LanceMoore,NOR,30,WR,13,54,37,68.5%,457,12.4,2,8.5,2.8,35.2,MoorLa00,446.0,651.0,4918.0,39.0,2013
108,108,KennyStills,NOR,21,WR,16,50,32,64.0%,641,20.0,5,12.8,2.0,40.1,StilKe00,446.0,651.0,4918.0,39.0,2013
109,109,RobertMeachem,NOR,29,WR,15,30,16,53.3%,324,20.3,2,10.8,1.1,21.6,MeacRo00,446.0,651.0,4918.0,39.0,2013
110,110,NickToon,NOR,25,WR,8,12,4,33.3%,68,17.0,0,5.7,0.5,8.5,ToonNi00,446.0,651.0,4918.0,39.0,2013
111,111,VictorCruz,NYG,27,WR,14,122,73,59.8%,998,13.7,4,8.2,5.2,71.3,CruzVi00,325.0,567.0,3588.0,18.0,2013
112,112,HakeemNicks,NYG,25,WR,15,101,56,55.4%,896,16.0,0,8.9,3.7,59.7,NickHa01,325.0,567.0,3588.0,18.0,2013
113,113,RuebenRandle,NYG,22,WR,16,78,41,52.6%,611,14.9,6,7.8,2.6,38.2,RandRu00,325.0,567.0,3588.0,18.0,2013
114,114,JerrelJernigan,NYG,24,WR,15,45,29,64.4%,329,11.3,2,7.3,1.9,21.9,JernJe00,325.0,567.0,3588.0,18.0,2013
115,115,LouisMurphy,NYG,26,WR,14,13,6,46.2%,37,6.2,1,2.8,0.4,2.6,MurpLo00,325.0,567.0,3588.0,18.0,2013
116,116,JulianTalley,NYG,24,WR,2,2,0,0.0%,0,,0,0.0,0.0,0.0,TallJu00,325.0,567.0,3588.0,18.0,2013
117,117,KeenanAllen,LAC,21,WR,15,105,71,67.6%,1046,14.7,8,10.0,4.7,69.7,AlleKe00,378.0,544.0,4328.0,32.0,2013
118,118,EddieRoyal,LAC,27,WR,15,68,47,69.1%,631,13.4,8,9.3,3.1,42.1,RoyaEd00,378.0,544.0,4328.0,32.0,2013
119,119,VincentBrown,LAC,24,WR,16,70,41,58.6%,472,11.5,1,6.7,2.6,29.5,BrowVi00,378.0,544.0,4328.0,32.0,2013
120,120,LadariusGreen,LAC,23,WR,16,30,17,56.7%,376,22.1,3,12.5,1.1,23.5,GreeLa00,378.0,544.0,4328.0,32.0,2013
121,121,MalcomFloyd,LAC,32,WR,2,11,6,54.5%,149,24.8,0,13.5,3.0,74.5,FloyMa00,378.0,544.0,4328.0,32.0,2013
122,122,SeyiAjirotutu,LAC,26,WR,14,4,3,75.0%,64,21.3,1,16.0,0.2,4.6,AjirSe00,378.0,544.0,4328.0,32.0,2013
123,123,GregJennings,MIN,30,WR,15,106,68,64.2%,804,11.8,4,7.6,4.5,53.6,JennGr00,325.0,546.0,3427.0,18.0,2013
124,124,JeromeSimpson,MIN,27,WR,16,100,48,48.0%,726,15.1,1,7.3,3.0,45.4,SimpJe00,325.0,546.0,3427.0,18.0,2013
125,125,CordarrellePatterson,MIN,22,WR,16,77,45,58.4%,469,10.4,4,6.1,2.8,29.3,PattCo00,325.0,546.0,3427.0,18.0,2013
126,126,JariusWright,MIN,24,WR,16,43,26,60.5%,434,16.7,3,10.1,1.6,27.1,WrigJa02,325.0,546.0,3427.0,18.0,2013
127,127,CecilShorts,JAX,26,WR,13,123,66,53.7%,777,11.8,3,6.3,5.1,59.8,ShorCe00,349.0,592.0,3441.0,16.0,2013
128,128,AceSanders,JAX,22,WR,15,87,51,58.6%,484,9.5,1,5.6,3.4,32.3,SandAc00,349.0,592.0,3441.0,16.0,2013
129,129,MikeBrown,JAX,24,WR,11,56,32,57.1%,446,13.9,2,8.0,2.9,40.5,BrowMi00,349.0,592.0,3441.0,16.0,2013
130,130,JustinBlackmon,JAX,23,WR,4,48,29,60.4%,415,14.3,1,8.6,7.3,103.8,BlacJu00,349.0,592.0,3441.0,16.0,2013
131,131,StephenBurton,JAX,24,WR,4,13,8,61.5%,76,9.5,0,5.8,2.0,19.0,BurtSt00,349.0,592.0,3441.0,16.0,2013
132,132,JeremyEbert,JAX,24,WR,5,8,3,37.5%,18,6.0,0,2.3,0.6,3.6,EberJe00,349.0,592.0,3441.0,16.0,2013
133,133,LamaarThomas,JAX,23,WR,2,3,2,66.7%,31,15.5,0,10.3,1.0,15.5,ThomLa02,349.0,592.0,3441.0,16.0,2013
134,134,DenardRobinson,JAX,23,WR,16,1,0,0.0%,0,,0,0.0,0.0,0.0,RobiDe00,349.0,592.0,3441.0,16.0,2013
135,135,TorreySmith,BAL,24,WR,16,137,65,47.4%,1128,17.4,4,8.2,4.1,70.5,SmitTo02,363.0,619.0,3590.0,19.0,2013
136,136,MarlonBrown,BAL,22,WR,14,82,49,59.8%,524,10.7,7,6.4,3.5,37.4,BrowMa00,363.0,619.0,3590.0,19.0,2013
137,137,JacobyJones,BAL,29,WR,12,68,37,54.4%,455,12.3,2,6.7,3.1,37.9,JoneJa03,363.0,619.0,3590.0,19.0,2013
138,138,TandonDoss,BAL,24,WR,15,36,19,52.8%,305,16.1,0,8.5,1.3,20.3,DossTa00,363.0,619.0,3590.0,19.0,2013
139,139,BrandonStokley,BAL,37,WR,6,21,13,61.9%,115,8.8,0,5.5,2.2,19.2,StokBr00,363.0,619.0,3590.0,19.0,2013
140,140,DeonteThompson,BAL,24,WR,7,20,10,50.0%,96,9.6,0,4.8,1.4,13.7,ThomDe04,363.0,619.0,3590.0,19.0,2013
141,141,SteveSmithSr,CAR,34,WR,15,110,64,58.2%,745,11.6,4,6.8,4.3,49.7,SmitSt01,292.0,473.0,3043.0,24.0,2013
142,142,BrandonLaFell,CAR,27,WR,16,85,49,57.6%,627,12.8,5,7.4,3.1,39.2,LaFeBr00,292.0,473.0,3043.0,24.0,2013
143,143,TedGinnJr,CAR,28,WR,16,68,36,52.9%,556,15.4,5,8.2,2.3,34.8,GinnTe00,292.0,473.0,3043.0,24.0,2013
144,144,DomenikHixon,CAR,29,WR,15,9,7,77.8%,55,7.9,1,6.1,0.5,3.7,HixoDo00,292.0,473.0,3043.0,24.0,2013
145,145,MarvinMcNutt,CAR,24,WR,1,1,0,0.0%,0,,0,0.0,0.0,0.0,McNuMa00,292.0,473.0,3043.0,24.0,2013
146,146,GoldenTate,SEA,25,WR,16,99,64,64.6%,898,14.0,5,9.1,4.0,56.1,TateGo00,267.0,420.0,3236.0,27.0,2013
147,147,DougBaldwin,SEA,25,WR,16,72,50,69.4%,778,15.6,5,10.8,3.1,48.6,BaldDo00,267.0,420.0,3236.0,27.0,2013
148,148,JermaineKearse,SEA,23,WR,15,38,22,57.9%,346,15.7,4,9.1,1.5,23.1,KearJe01,267.0,420.0,3236.0,27.0,2013
149,149,SidneyRice,SEA,27,WR,8,35,15,42.9%,231,15.4,3,6.6,1.9,28.9,RiceSi01,267.0,420.0,3236.0,27.0,2013
150,150,RicardoLockette,SEA,27,WR,8,7,5,71.4%,82,16.4,0,11.7,0.6,10.3,LockRi00,267.0,420.0,3236.0,27.0,2013
151,151,MichaelRobinson,SEA,30,WR,9,3,2,66.7%,27,13.5,0,9.0,0.2,3.0,RobiMi00,267.0,420.0,3236.0,27.0,2013
152,152,PercyHarvin,SEA,25,WR,1,1,1,100.0%,17,17.0,0,17.0,1.0,17.0,HarvPe00,267.0,420.0,3236.0,27.0,2013
153,153,RodStreater,LVR,25,WR,16,100,60,60.0%,888,14.8,4,8.9,3.8,55.5,StreRo00,298.0,519.0,3340.0,17.0,2013
154,154,DenariusMoore,LVR,25,WR,13,86,46,53.5%,695,15.1,5,8.1,3.5,53.5,MoorDe02,298.0,519.0,3340.0,17.0,2013
155,155,AndreHolmes,LVR,25,WR,10,52,25,48.1%,431,17.2,1,8.3,2.5,43.1,HolmAn00,298.0,519.0,3340.0,17.0,2013
156,156,JacobyFord,LVR,26,WR,14,24,13,54.2%,99,7.6,0,4.1,0.9,7.1,FordJa01,298.0,519.0,3340.0,17.0,2013
157,157,BriceButler,LVR,23,WR,10,17,9,52.9%,103,11.4,0,6.1,0.9,10.3,ButlBr00,298.0,519.0,3340.0,17.0,2013
158,158,JuronCriner,LVR,24,WR,1,8,3,37.5%,32,10.7,0,4.0,3.0,32.0,CrinJu00,298.0,519.0,3340.0,17.0,2013
159,159,GregJenkins,LVR,24,WR,6,1,0,0.0%,0,,0,0.0,0.0,0.0,JenkGr00,298.0,519.0,3340.0,17.0,2013
160,160,DwayneBowe,KAN,29,WR,15,103,57,55.3%,673,11.8,5,6.5,3.8,44.9,BoweDw00,333.0,546.0,3340.0,24.0,2013
161,161,DexterMcCluster,KAN,24,WR,15,83,53,63.9%,511,9.6,2,6.2,3.5,34.1,McClDe00,333.0,546.0,3340.0,24.0,2013
162,162,DonnieAvery,KAN,29,WR,16,71,40,56.3%,596,14.9,2,8.4,2.5,37.3,AverDo00,333.0,546.0,3340.0,24.0,2013
163,163,JuniorHemingway,KAN,25,WR,16,20,13,65.0%,125,9.6,2,6.3,0.8,7.8,HemiJu00,333.0,546.0,3340.0,24.0,2013
164,164,AJJenkins,KAN,24,WR,16,17,8,47.1%,130,16.3,0,7.6,0.5,8.1,JenkA.00,333.0,546.0,3340.0,24.0,2013
165,165,ChadHall,KAN,27,WR,9,7,2,28.6%,20,10.0,0,2.9,0.2,2.2,HallCh00,333.0,546.0,3340.0,24.0,2013
166,166,SteveJohnson,BUF,27,WR,12,101,52,51.5%,597,11.5,3,5.9,4.3,49.8,JohnSt00,299.0,522.0,3103.0,16.0,2013
167,167,RobertWoods,BUF,21,WR,14,85,40,47.1%,587,14.7,3,6.9,2.9,41.9,WoodRo02,299.0,522.0,3103.0,16.0,2013
168,168,TJGraham,BUF,24,WR,16,58,23,39.7%,361,15.7,2,6.2,1.4,22.6,GrahT.00,299.0,522.0,3103.0,16.0,2013
169,169,MarquiseGoodwin,BUF,23,WR,12,32,17,53.1%,283,16.6,3,8.8,1.4,23.6,GoodMa00,299.0,522.0,3103.0,16.0,2013
170,170,ChrisHogan,BUF,26,WR,16,17,10,58.8%,83,8.3,0,4.9,0.6,5.2,HogaCh00,299.0,522.0,3103.0,16.0,2013
171,171,MarcusEasley,BUF,26,WR,16,5,2,40.0%,13,6.5,0,2.6,0.1,0.8,EaslMa00,299.0,522.0,3103.0,16.0,2013
172,172,JeremyKerley,NYJ,25,WR,12,72,43,59.7%,523,12.2,3,7.3,3.6,43.6,KerlJe00,266.0,480.0,2932.0,13.0,2013
173,173,DavidNelson,NYJ,27,WR,12,60,36,60.0%,423,11.8,2,7.1,3.0,35.3,NelsDa01,266.0,480.0,2932.0,13.0,2013
174,174,StephenHill,NYJ,22,WR,12,59,24,40.7%,342,14.3,1,5.8,2.0,28.5,HillSt00,266.0,480.0,2932.0,13.0,2013
