,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
174,174,JulianEdelman,NWE,34,WR,6,39,21,53.8%,315,15.0,0,8.1,3.5,52.5,EdelJu00,283.0,440.0,2890.0,12.0,2020
175,175,GunnerOlszewski,NWE,24,WR,13,5,5,100.0%,62,12.4,1,12.4,0.4,4.8,OlszGu00,283.0,440.0,2890.0,12.0,2020
176,176,IsaiahZuber,NWE,23,WR,4,2,2,100.0%,29,14.5,0,14.5,0.5,7.3,ZubeIs00,283.0,440.0,2890.0,12.0,2020
177,177,DonteMoncrief,NWE,27,WR,6,2,1,50.0%,15,15.0,0,7.5,0.2,2.5,MoncDo00,283.0,440.0,2890.0,12.0,2020
178,178,MarquiseBrown,BAL,23,WR,16,100,58,58.0%,769,13.3,8,7.7,3.6,48.1,BrowMa04,257.0,406.0,2739.0,27.0,2020
179,179,WillieSnead,BAL,28,WR,13,48,33,68.8%,432,13.1,3,9.0,2.5,33.2,SneaWi00,257.0,406.0,2739.0,27.0,2020
180,180,DevinDuvernay,BAL,23,WR,16,26,20,76.9%,201,10.1,0,7.7,1.3,12.6,DuveDe00,257.0,406.0,2739.0,27.0,2020
181,181,MilesBoykin,BAL,24,WR,16,33,19,57.6%,266,14.0,4,8.1,1.2,16.6,BoykMi00,257.0,406.0,2739.0,27.0,2020
182,182,DezBryant,BAL,32,WR,6,11,6,54.5%,47,7.8,2,4.3,1.0,7.8,BryaDe01,257.0,406.0,2739.0,27.0,2020
183,183,JamesProche,BAL,24,WR,14,3,1,33.3%,14,14.0,0,4.7,0.1,1.0,ProcJa00,257.0,406.0,2739.0,27.0,2020
184,184,LaviskaShenaultJr,JAX,22,WR,14,79,58,73.4%,600,10.3,5,7.6,4.1,42.9,ShenLa00,387.0,616.0,3699.0,25.0,2020
185,185,KeelanCole,JAX,27,WR,16,88,55,62.5%,642,11.7,5,7.3,3.4,40.1,ColeKe00,387.0,616.0,3699.0,25.0,2020
186,186,DJChark,JAX,24,WR,13,93,53,57.0%,706,13.3,5,7.6,4.1,54.3,CharDJ00,387.0,616.0,3699.0,25.0,2020
187,187,ChrisConley,JAX,28,WR,15,63,40,63.5%,471,11.8,2,7.5,2.7,31.4,ConlCh00,387.0,616.0,3699.0,25.0,2020
188,188,CollinJohnson,JAX,23,WR,14,31,18,58.1%,272,15.1,2,8.8,1.3,19.4,JohnCo01,387.0,616.0,3699.0,25.0,2020
189,189,TerryGodwin,JAX,24,WR,3,6,3,50.0%,32,10.7,0,5.3,1.0,10.7,GodwTe00,387.0,616.0,3699.0,25.0,2020
190,190,DedeWestbrook,JAX,27,WR,2,1,1,100.0%,4,4.0,0,4.0,0.5,2.0,WestDe00,387.0,616.0,3699.0,25.0,2020
191,191,TYHilton,IND,31,WR,15,93,56,60.2%,762,13.6,5,8.2,3.7,50.8,HiltT.00,371.0,552.0,4053.0,24.0,2020
192,192,ZachPascal,IND,26,WR,16,71,44,62.0%,629,14.3,5,8.9,2.8,39.3,PascZa00,371.0,552.0,4053.0,24.0,2020
193,193,MichaelPittmanJr,IND,23,WR,13,61,40,65.6%,503,12.6,1,8.2,3.1,38.7,PittMi01,371.0,552.0,4053.0,24.0,2020
194,194,MarcusJohnson,IND,26,WR,11,28,14,50.0%,255,18.2,0,9.1,1.3,23.2,JohnMa07,371.0,552.0,4053.0,24.0,2020
195,195,DeMichaelHarris,IND,22,WR,7,10,10,100.0%,79,7.9,0,7.9,1.4,11.3,HarrDe09,371.0,552.0,4053.0,24.0,2020
196,196,ParrisCampbell,IND,23,WR,2,9,6,66.7%,71,11.8,0,7.9,3.0,35.5,CampPa00,371.0,552.0,4053.0,24.0,2020
197,197,AshtonDulin,IND,23,WR,13,6,3,50.0%,53,17.7,0,8.8,0.2,4.1,DuliAs00,371.0,552.0,4053.0,24.0,2020
198,198,DauriceFountain,IND,25,WR,5,3,2,66.7%,23,11.5,0,7.7,0.4,4.6,FounDa00,371.0,552.0,4053.0,24.0,2020
199,199,HunterRenfrow,LVR,25,WR,16,77,56,72.7%,656,11.7,2,8.5,3.5,41.0,RenfHu00,369.0,551.0,4217.0,28.0,2020
200,200,NelsonAgholor,LVR,27,WR,16,82,48,58.5%,896,18.7,8,10.9,3.0,56.0,AghoNe00,369.0,551.0,4217.0,28.0,2020
201,201,HenryRuggsIII,LVR,21,WR,13,43,26,60.5%,452,17.4,2,10.5,2.0,34.8,RuggHe00,369.0,551.0,4217.0,28.0,2020
202,202,ZayJones,LVR,25,WR,16,20,14,70.0%,154,11.0,1,7.7,0.9,9.6,JoneZa00,369.0,551.0,4217.0,28.0,2020
203,203,BryanEdwards,LVR,22,WR,12,15,11,73.3%,193,17.5,1,12.9,0.9,16.1,EdwaBr01,369.0,551.0,4217.0,28.0,2020
204,204,GregWard,PHI,25,WR,16,79,53,67.1%,419,7.9,6,5.3,3.3,26.2,WardGr02,334.0,598.0,3327.0,22.0,2020
205,205,TravisFulgham,PHI,25,WR,13,67,38,56.7%,539,14.2,4,8.0,2.9,41.5,FulgTr00,334.0,598.0,3327.0,22.0,2020
206,206,JalenReagor,PHI,21,WR,11,54,31,57.4%,396,12.8,1,7.3,2.8,36.0,ReagJa00,334.0,598.0,3327.0,22.0,2020
207,207,DeSeanJackson,PHI,34,WR,5,26,14,53.8%,236,16.9,1,9.1,2.8,47.2,JackDe00,334.0,598.0,3327.0,22.0,2020
208,208,JohnHightower,PHI,24,WR,13,29,10,34.5%,167,16.7,0,5.8,0.8,12.8,HighJo00,334.0,598.0,3327.0,22.0,2020
209,209,QuezWatkins,PHI,22,WR,6,13,7,53.8%,106,15.1,1,8.2,1.2,17.7,WatkQu00,334.0,598.0,3327.0,22.0,2020
210,210,AlshonJeffery,PHI,30,WR,7,13,6,46.2%,115,19.2,1,8.8,0.9,16.4,JeffAl00,334.0,598.0,3327.0,22.0,2020
211,211,JJArcegaWhiteside,PHI,24,WR,8,8,4,50.0%,85,21.3,0,10.6,0.5,10.6,ArceJJ00,334.0,598.0,3327.0,22.0,2020
212,212,DeontayBurnett,PHI,23,WR,2,4,3,75.0%,19,6.3,0,4.8,1.5,9.5,BurnDe00,334.0,598.0,3327.0,22.0,2020
213,213,HakeemButler,PHI,24,WR,2,1,0,0.0%,0,,0,0.0,0.0,0.0,ButlHa00,334.0,598.0,3327.0,22.0,2020
214,214,JerryJeudy,DEN,21,WR,16,113,52,46.0%,856,16.5,3,7.6,3.3,53.5,JeudJe00,317.0,556.0,3451.0,21.0,2020
215,215,TimPatrick,DEN,27,WR,15,79,51,64.6%,742,14.5,6,9.4,3.4,49.5,PatrTi00,317.0,556.0,3451.0,21.0,2020
216,216,KJHamler,DEN,21,WR,13,56,30,53.6%,381,12.7,3,6.8,2.3,29.3,HamlKJ00,317.0,556.0,3451.0,21.0,2020
217,217,DaeSeanHamilton,DEN,25,WR,16,44,23,52.3%,293,12.7,2,6.7,1.4,18.3,HamiDa01,317.0,556.0,3451.0,21.0,2020
218,218,TyrieCleveland,DEN,23,WR,10,9,6,66.7%,63,10.5,0,7.0,0.6,6.3,ClevTy00,317.0,556.0,3451.0,21.0,2020
219,219,DiontaeSpencer,DEN,28,WR,11,6,3,50.0%,26,8.7,0,4.3,0.3,2.4,SpenDi00,317.0,556.0,3451.0,21.0,2020
220,220,CourtlandSutton,DEN,25,WR,1,6,3,50.0%,66,22.0,0,11.0,3.0,66.0,SuttCo00,317.0,556.0,3451.0,21.0,2020
