,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
33,33,BrianTyms,NWE,25,WR,11,11.0,5,45.5%,82,16.4,1,7.5,0.5,7.5,TymsBr00,392.0,609.0,4121.0,34.0,2014
34,34,AaronDobson,NWE,23,WR,4,5.0,3,60.0%,38,12.7,0,7.6,0.8,9.5,DobsAa00,392.0,609.0,4121.0,34.0,2014
35,35,OdellBeckhamJr,NYG,22,WR,12,130.0,91,70.0%,1305,14.3,12,10.0,7.6,108.8,BeckOd00,383.0,607.0,4272.0,30.0,2014
36,36,RuebenRandle,NYG,23,WR,16,127.0,71,55.9%,938,13.2,3,7.4,4.4,58.6,RandRu00,383.0,607.0,4272.0,30.0,2014
37,37,PrestonParker,NYG,27,WR,16,56.0,36,64.3%,418,11.6,2,7.5,2.3,26.1,ParkPr00,383.0,607.0,4272.0,30.0,2014
38,38,VictorCruz,NYG,28,WR,6,41.0,23,56.1%,337,14.7,1,8.2,3.8,56.2,CruzVi00,383.0,607.0,4272.0,30.0,2014
39,39,JerrelJernigan,NYG,25,WR,2,9.0,6,66.7%,40,6.7,0,4.4,3.0,20.0,JernJe00,383.0,607.0,4272.0,30.0,2014
40,40,KevinOgletree,NYG,27,WR,7,9.0,5,55.6%,50,10.0,0,5.6,0.7,7.1,OgleKe00,383.0,607.0,4272.0,30.0,2014
41,41,CoreyWashington,NYG,23,WR,14,8.0,5,62.5%,52,10.4,1,6.5,0.4,3.7,WashCo01,383.0,607.0,4272.0,30.0,2014
42,42,DezBryant,DAL,26,WR,16,136.0,88,64.7%,1320,15.0,16,9.7,5.5,82.5,BryaDe01,328.0,476.0,3784.0,37.0,2014
43,43,ColeBeasley,DAL,25,WR,16,49.0,37,75.5%,420,11.4,4,8.6,2.3,26.3,BeasCo00,328.0,476.0,3784.0,37.0,2014
44,44,TerranceWilliams,DAL,25,WR,16,66.0,37,56.1%,621,16.8,8,9.4,2.3,38.8,WillTe01,328.0,476.0,3784.0,37.0,2014
45,45,DwayneHarris,DAL,27,WR,16,12.0,7,58.3%,116,16.6,0,9.7,0.4,7.3,HarrDw00,328.0,476.0,3784.0,37.0,2014
46,46,DevinStreet,DAL,23,WR,16,7.0,2,28.6%,18,9.0,0,2.6,0.1,1.1,StreDe00,328.0,476.0,3784.0,37.0,2014
47,47,AlshonJeffery,CHI,24,WR,16,145.0,85,58.6%,1133,13.3,10,7.8,5.3,70.8,JeffAl00,396.0,609.0,3792.0,30.0,2014
48,48,BrandonMarshall,CHI,30,WR,13,106.0,61,57.5%,721,11.8,8,6.8,4.7,55.5,MarsBr00,396.0,609.0,3792.0,30.0,2014
49,49,MarquessWilson,CHI,22,WR,7,32.0,17,53.1%,140,8.2,1,4.4,2.4,20.0,WilsMa02,396.0,609.0,3792.0,30.0,2014
50,50,JoshMorgan,CHI,29,WR,14,19.0,10,52.6%,70,7.0,1,3.7,0.7,5.0,MorgJo00,396.0,609.0,3792.0,30.0,2014
51,51,SantonioHolmes,CHI,30,WR,9,14.0,8,57.1%,67,8.4,0,4.8,0.9,7.4,HolmSa00,396.0,609.0,3792.0,30.0,2014
52,52,MichealSpurlock,CHI,31,WR,1,3.0,1,33.3%,8,8.0,0,2.7,1.0,8.0,SpurMi00,396.0,609.0,3792.0,30.0,2014
53,53,JoshBellamy,CHI,25,WR,4,1.0,0,0.0%,0,,0,0.0,0.0,0.0,BellJo02,396.0,609.0,3792.0,30.0,2014
54,54,AndreJohnson,HOU,33,WR,15,146.0,85,58.2%,936,11.0,3,6.4,5.7,62.4,JohnAn02,295.0,485.0,3352.0,22.0,2014
55,55,DeAndreHopkins,HOU,22,WR,16,127.0,76,59.8%,1210,15.9,6,9.5,4.8,75.6,HopkDe00,295.0,485.0,3352.0,22.0,2014
56,56,DamarisJohnson,HOU,25,WR,16,49.0,31,63.3%,331,10.7,1,6.8,1.9,20.7,JohnDa04,295.0,485.0,3352.0,22.0,2014
57,57,KeshawnMartin,HOU,24,WR,16,12.0,6,50.0%,78,13.0,0,6.5,0.4,4.9,MartKe01,295.0,485.0,3352.0,22.0,2014
58,58,DeVierPosey,HOU,24,WR,1,1.0,1,100.0%,30,30.0,0,30.0,1.0,30.0,PoseDe00,295.0,485.0,3352.0,22.0,2014
59,59,JeremyMaclin,PHI,26,WR,16,143.0,85,59.4%,1318,15.5,10,9.2,5.3,82.4,MaclJe00,384.0,621.0,4356.0,27.0,2014
60,60,JordanMatthews,PHI,22,WR,16,103.0,67,65.0%,872,13.0,8,8.5,4.2,54.5,MattJo00,384.0,621.0,4356.0,27.0,2014
61,61,RileyCooper,PHI,27,WR,16,95.0,55,57.9%,577,10.5,3,6.1,3.4,36.1,CoopRi00,384.0,621.0,4356.0,27.0,2014
62,62,JoshHuff,PHI,23,WR,12,18.0,8,44.4%,98,12.3,0,5.4,0.7,8.2,HuffJo00,384.0,621.0,4356.0,27.0,2014
63,63,JeffMaehl,PHI,25,WR,8,5.0,5,100.0%,46,9.2,0,9.2,0.6,5.8,MaehJe00,384.0,621.0,4356.0,27.0,2014
64,64,BradSmith,PHI,31,WR,13,3.0,1,33.3%,11,11.0,0,3.7,0.1,0.8,SmitBr01,384.0,621.0,4356.0,27.0,2014
65,65,JarvisLandry,MIA,22,WR,16,112.0,84,75.0%,758,9.0,5,6.8,5.3,47.4,LandJa00,394.0,595.0,3729.0,27.0,2014
66,66,MikeWallace,MIA,28,WR,16,115.0,67,58.3%,862,12.9,10,7.5,4.2,53.9,WallMi00,394.0,595.0,3729.0,27.0,2014
67,67,BrianHartline,MIA,28,WR,16,63.0,39,61.9%,474,12.2,2,7.5,2.4,29.6,HartBr00,394.0,595.0,3729.0,27.0,2014
68,68,BrandonGibson,MIA,27,WR,14,51.0,29,56.9%,295,10.2,1,5.8,2.1,21.1,GibsBr00,394.0,595.0,3729.0,27.0,2014
69,69,RishardMatthews,MIA,25,WR,14,22.0,12,54.5%,135,11.3,2,6.1,0.9,9.6,MattRi00,394.0,595.0,3729.0,27.0,2014
70,70,AnquanBoldin,SFO,34,WR,16,130.0,83,63.8%,1062,12.8,5,8.2,5.2,66.4,BoldAn00,292.0,487.0,3063.0,20.0,2014
71,71,MichaelCrabtree,SFO,27,WR,16,108.0,68,63.0%,698,10.3,4,6.5,4.3,43.6,CrabMi00,292.0,487.0,3063.0,20.0,2014
72,72,SteveJohnson,SFO,28,WR,13,50.0,35,70.0%,435,12.4,3,8.7,2.7,33.5,JohnSt00,292.0,487.0,3063.0,20.0,2014
73,73,BrandonLloyd,SFO,33,WR,14,35.0,14,40.0%,294,21.0,1,8.4,1.0,21.0,LloyBr00,292.0,487.0,3063.0,20.0,2014
74,74,BruceEllington,SFO,23,WR,13,12.0,6,50.0%,62,10.3,2,5.2,0.5,4.8,ElliBr00,292.0,487.0,3063.0,20.0,2014
75,75,QuintonPatton,SFO,24,WR,4,8.0,3,37.5%,44,14.7,0,5.5,0.8,11.0,PattQu00,292.0,487.0,3063.0,20.0,2014
76,76,KassimOsgood,SFO,34,WR,13,1.0,0,0.0%,0,,0,0.0,0.0,0.0,OsgoKa00,292.0,487.0,3063.0,20.0,2014
77,77,TYHilton,IND,25,WR,15,131.0,82,62.6%,1345,16.4,7,10.3,5.5,89.7,HiltT.00,410.0,661.0,4894.0,42.0,2014
78,78,ReggieWayne,IND,36,WR,15,116.0,64,55.2%,779,12.2,2,6.7,4.3,51.9,WaynRe00,410.0,661.0,4894.0,42.0,2014
79,79,HakeemNicks,IND,26,WR,16,68.0,38,55.9%,405,10.7,4,6.0,2.4,25.3,NickHa01,410.0,661.0,4894.0,42.0,2014
80,80,DonteMoncrief,IND,21,WR,16,49.0,32,65.3%,444,13.9,3,9.1,2.0,27.8,MoncDo00,410.0,661.0,4894.0,42.0,2014
81,81,GriffWhalen,IND,24,WR,10,3.0,2,66.7%,23,11.5,0,7.7,0.2,2.3,WhalGr00,410.0,661.0,4894.0,42.0,2014
82,82,JoshCribbs,IND,31,WR,6,1.0,1,100.0%,8,8.0,0,8.0,0.2,1.3,CribJo01,410.0,661.0,4894.0,42.0,2014
83,83,SteveSmithSr,BAL,35,WR,16,134.0,79,59.0%,1065,13.5,6,7.9,4.9,66.6,SmitSt01,344.0,554.0,3819.0,27.0,2014
84,84,TorreySmith,BAL,25,WR,16,92.0,49,53.3%,767,15.7,11,8.3,3.1,47.9,SmitTo02,344.0,554.0,3819.0,27.0,2014
85,85,KamarAiken,BAL,25,WR,16,32.0,24,75.0%,267,11.1,3,8.3,1.5,16.7,AikeKa00,344.0,554.0,3819.0,27.0,2014
86,86,MarlonBrown,BAL,23,WR,14,31.0,24,77.4%,255,10.6,0,8.2,1.7,18.2,BrowMa00,344.0,554.0,3819.0,27.0,2014
87,87,JacobyJones,BAL,30,WR,16,18.0,9,50.0%,131,14.6,0,7.3,0.6,8.2,JoneJa03,344.0,554.0,3819.0,27.0,2014
88,88,MichaelCampanaro,BAL,23,WR,4,9.0,7,77.8%,102,14.6,1,11.3,1.8,25.5,CampMi02,344.0,554.0,3819.0,27.0,2014
89,89,KeenanAllen,LAC,22,WR,14,121.0,77,63.6%,783,10.2,4,6.5,5.5,55.9,AlleKe00,380.0,574.0,4098.0,31.0,2014
90,90,EddieRoyal,LAC,28,WR,16,91.0,62,68.1%,778,12.5,7,8.5,3.9,48.6,RoyaEd00,380.0,574.0,4098.0,31.0,2014
91,91,MalcomFloyd,LAC,33,WR,16,92.0,52,56.5%,856,16.5,6,9.3,3.3,53.5,FloyMa00,380.0,574.0,4098.0,31.0,2014
92,92,DontrelleInman,LAC,25,WR,7,17.0,12,70.6%,158,13.2,0,9.3,1.7,22.6,InmaDo00,380.0,574.0,4098.0,31.0,2014
93,93,SeyiAjirotutu,LAC,27,WR,16,12.0,4,33.3%,45,11.3,0,3.8,0.3,2.8,AjirSe00,380.0,574.0,4098.0,31.0,2014
94,94,EricDecker,NYJ,27,WR,15,115.0,74,64.3%,962,13.0,5,8.4,4.9,64.1,DeckEr00,287.0,498.0,2946.0,16.0,2014
95,95,JeremyKerley,NYJ,26,WR,16,75.0,38,50.7%,409,10.8,1,5.5,2.4,25.6,KerlJe00,287.0,498.0,2946.0,16.0,2014
96,96,DavidNelson,NYJ,28,WR,6,16.0,8,50.0%,65,8.1,0,4.1,1.3,10.8,NelsDa01,287.0,498.0,2946.0,16.0,2014
97,97,GregSalas,NYJ,26,WR,10,23.0,8,34.8%,167,20.9,0,7.3,0.8,16.7,SalaGr00,287.0,498.0,2946.0,16.0,2014
98,98,TJGraham,NYJ,25,WR,12,8.0,3,37.5%,87,29.0,1,10.9,0.3,7.3,GrahT.00,287.0,498.0,2946.0,16.0,2014
99,99,KelvinBenjamin,CAR,23,WR,16,145.0,73,50.3%,1008,13.8,9,7.0,4.6,63.0,BenjKe00,327.0,545.0,3511.0,23.0,2014
100,100,JerrichoCotchery,CAR,32,WR,15,78.0,48,61.5%,580,12.1,1,7.4,3.2,38.7,CotcJe00,327.0,545.0,3511.0,23.0,2014
101,101,CoreyBrown,CAR,23,WR,13,36.0,21,58.3%,296,14.1,2,8.2,1.6,22.8,BrowPh00,327.0,545.0,3511.0,23.0,2014
102,102,BrentonBersin,CAR,24,WR,15,20.0,13,65.0%,151,11.6,1,7.6,0.9,10.1,BersBr00,327.0,545.0,3511.0,23.0,2014
103,103,JamesJones,LVR,30,WR,16,112.0,73,65.2%,666,9.1,6,5.9,4.6,41.6,JoneJa04,365.0,629.0,3275.0,22.0,2014
104,104,AndreHolmes,LVR,26,WR,16,99.0,47,47.5%,693,14.7,4,7.0,2.9,43.3,HolmAn00,365.0,629.0,3275.0,22.0,2014
105,105,BriceButler,LVR,24,WR,15,35.0,21,60.0%,280,13.3,2,8.0,1.4,18.7,ButlBr00,365.0,629.0,3275.0,22.0,2014
106,106,VincentBrown,LVR,25,WR,7,21.0,12,57.1%,118,9.8,0,5.6,1.7,16.9,BrowVi00,365.0,629.0,3275.0,22.0,2014
107,107,DenariusMoore,LVR,26,WR,10,27.0,12,44.4%,115,9.6,0,4.3,1.2,11.5,MoorDe02,365.0,629.0,3275.0,22.0,2014
108,108,RodStreater,LVR,26,WR,3,13.0,9,69.2%,84,9.3,1,6.5,3.0,28.0,StreRo00,365.0,629.0,3275.0,22.0,2014
109,109,DavidAusberry,LVR,27,WR,6,4.0,2,50.0%,14,7.0,0,3.5,0.3,2.3,AusbDa00,365.0,629.0,3275.0,22.0,2014
110,110,VincentJackson,TAM,31,WR,16,142.0,70,49.3%,1002,14.3,2,7.1,4.4,62.6,JackVi00,301.0,531.0,3297.0,21.0,2014
111,111,MikeEvans,TAM,21,WR,15,122.0,68,55.7%,1051,15.5,12,8.6,4.5,70.1,EvanMi00,301.0,531.0,3297.0,21.0,2014
112,112,LouisMurphy,TAM,27,WR,11,56.0,31,55.4%,380,12.3,2,6.8,2.8,34.5,MurpLo00,301.0,531.0,3297.0,21.0,2014
113,113,RobertHerron,TAM,22,WR,8,12.0,6,50.0%,58,9.7,1,4.8,0.8,7.3,HerrRo00,301.0,531.0,3297.0,21.0,2014
114,114,RussellShepard,TAM,24,WR,16,8.0,4,50.0%,63,15.8,0,7.9,0.3,3.9,ShepRu00,301.0,531.0,3297.0,21.0,2014
115,115,TavarresKing,TAM,24,WR,2,3.0,2,66.7%,13,6.5,0,4.3,1.0,6.5,KingTa00,301.0,531.0,3297.0,21.0,2014
116,116,AJGreen,CIN,26,WR,13,117.0,69,59.0%,1041,15.1,6,8.9,5.3,80.1,GreeA.00,323.0,503.0,3421.0,20.0,2014
117,117,MohamedSanu,CIN,25,WR,16,98.0,56,57.1%,790,14.1,5,8.1,3.5,49.4,SanuMo00,323.0,503.0,3421.0,20.0,2014
118,118,BrandonTate,CIN,27,WR,16,26.0,17,65.4%,193,11.4,1,7.4,1.1,12.1,TateBr00,323.0,503.0,3421.0,20.0,2014
119,119,DaneSanzenbacher,CIN,26,WR,10,15.0,9,60.0%,105,11.7,0,7.0,0.9,10.5,SanzDa00,323.0,503.0,3421.0,20.0,2014
120,120,GregLittle,CIN,25,WR,6,12.0,6,50.0%,69,11.5,0,5.8,1.0,11.5,LittGr00,323.0,503.0,3421.0,20.0,2014
121,121,JamesWright,CIN,23,WR,11,16.0,5,31.3%,91,18.2,0,5.7,0.5,8.3,WrigJa03,323.0,503.0,3421.0,20.0,2014
122,122,PierreGarcon,WAS,28,WR,16,105.0,68,64.8%,752,11.1,3,7.2,4.3,47.0,GarcPi00,364.0,547.0,4047.0,18.0,2014
123,123,DeSeanJackson,WAS,28,WR,15,95.0,56,58.9%,1169,20.9,6,12.3,3.7,77.9,JackDe00,364.0,547.0,4047.0,18.0,2014
124,124,AndreRoberts,WAS,26,WR,16,73.0,36,49.3%,453,12.6,2,6.2,2.3,28.3,RobeAn00,364.0,547.0,4047.0,18.0,2014
125,125,SantanaMoss,WAS,35,WR,10,15.0,10,66.7%,116,11.6,0,7.7,1.0,11.6,MossSa00,364.0,547.0,4047.0,18.0,2014
126,126,RyanGrant,WAS,24,WR,16,15.0,7,46.7%,68,9.7,0,4.5,0.4,4.3,GranRy01,364.0,547.0,4047.0,18.0,2014
127,127,AldrickRobinson,WAS,26,WR,5,,1,0.0%,6,6.0,0,,0.2,1.2,RobiAl00,364.0,547.0,4047.0,18.0,2014
128,128,LeonardHankerson,WAS,25,WR,1,1.0,0,0.0%,0,,0,0.0,0.0,0.0,HankLe00,364.0,547.0,4047.0,18.0,2014
129,129,DougBaldwin,SEA,26,WR,16,98.0,66,67.3%,825,12.5,3,8.4,4.1,51.6,BaldDo00,287.0,454.0,3250.0,20.0,2014
130,130,JermaineKearse,SEA,24,WR,15,69.0,38,55.1%,537,14.1,1,7.8,2.5,35.8,KearJe01,287.0,454.0,3250.0,20.0,2014
131,131,PaulRichardson,SEA,22,WR,15,44.0,29,65.9%,271,9.3,1,6.2,1.9,18.1,RichPa01,287.0,454.0,3250.0,20.0,2014
132,132,RicardoLockette,SEA,28,WR,16,15.0,11,73.3%,195,17.7,2,13.0,0.7,12.2,LockRi00,287.0,454.0,3250.0,20.0,2014
133,133,KevinNorwood,SEA,25,WR,9,10.0,9,90.0%,102,11.3,0,10.2,1.0,11.3,NorwKe00,287.0,454.0,3250.0,20.0,2014
134,134,BryanWalters,SEA,27,WR,13,11.0,6,54.5%,57,9.5,0,5.2,0.5,4.4,WaltBr00,287.0,454.0,3250.0,20.0,2014
135,135,SammyWatkins,BUF,21,WR,16,128.0,65,50.8%,982,15.1,6,7.7,4.1,61.4,WatkSa00,363.0,579.0,3614.0,23.0,2014
136,136,RobertWoods,BUF,22,WR,16,104.0,65,62.5%,699,10.8,5,6.7,4.1,43.7,WoodRo02,363.0,579.0,3614.0,23.0,2014
137,137,ChrisHogan,BUF,27,WR,16,61.0,41,67.2%,426,10.4,4,7.0,2.6,26.6,HogaCh00,363.0,579.0,3614.0,23.0,2014
138,138,MikeWilliams,BUF,27,WR,9,19.0,8,42.1%,142,17.8,1,7.5,0.9,15.8,WillMi04,363.0,579.0,3614.0,23.0,2014
139,139,MarquiseGoodwin,BUF,24,WR,10,9.0,1,11.1%,42,42.0,0,4.7,0.1,4.2,GoodMa00,363.0,579.0,3614.0,23.0,2014
140,140,LarryFitzgerald,ARI,31,WR,14,103.0,63,61.2%,784,12.4,2,7.6,4.5,56.0,FitzLa00,320.0,568.0,3808.0,21.0,2014
141,141,JohnBrown,ARI,24,WR,16,102.0,48,47.1%,696,14.5,5,6.8,3.0,43.5,BrowJo02,320.0,568.0,3808.0,21.0,2014
142,142,MichaelFloyd,ARI,25,WR,16,99.0,47,47.5%,841,17.9,6,8.5,2.9,52.6,FloyMi00,320.0,568.0,3808.0,21.0,2014
143,143,JaronBrown,ARI,24,WR,16,32.0,22,68.8%,229,10.4,2,7.2,1.4,14.3,BrowJa03,320.0,568.0,3808.0,21.0,2014
144,144,TedGinnJr,ARI,29,WR,16,26.0,14,53.8%,190,13.6,0,7.3,0.9,11.9,GinnTe00,320.0,568.0,3808.0,21.0,2014
145,145,AndrewHawkins,CLE,28,WR,15,112.0,63,56.3%,824,13.1,2,7.4,4.2,54.9,HawkAn00,274.0,502.0,3465.0,12.0,2014
146,146,MilesAustin,CLE,30,WR,12,73.0,47,64.4%,568,12.1,2,7.8,3.9,47.3,AustMi00,274.0,502.0,3465.0,12.0,2014
147,147,TaylorGabriel,CLE,23,WR,16,72.0,36,50.0%,621,17.3,1,8.6,2.3,38.8,GabrTa00,274.0,502.0,3465.0,12.0,2014
148,148,JoshGordon,CLE,23,WR,5,47.0,24,51.1%,303,12.6,0,6.4,4.8,60.6,GordJo02,274.0,502.0,3465.0,12.0,2014
149,149,TravisBenjamin,CLE,25,WR,16,46.0,18,39.1%,314,17.4,3,6.8,1.1,19.6,BenjTr00,274.0,502.0,3465.0,12.0,2014
150,150,KennyStills,NOR,22,WR,15,83.0,63,75.9%,931,14.8,3,11.2,4.2,62.1,StilKe00,456.0,659.0,4764.0,33.0,2014
151,151,MarquesColston,NOR,31,WR,16,100.0,59,59.0%,902,15.3,5,9.0,3.7,56.4,ColsMa00,456.0,659.0,4764.0,33.0,2014
152,152,BrandinCooks,NOR,21,WR,10,69.0,53,76.8%,550,10.4,3,8.0,5.3,55.0,CookBr00,456.0,659.0,4764.0,33.0,2014
153,153,NickToon,NOR,26,WR,8,23.0,17,73.9%,215,12.6,1,9.3,2.1,26.9,ToonNi00,456.0,659.0,4764.0,33.0,2014
154,154,RobertMeachem,NOR,30,WR,11,20.0,7,35.0%,114,16.3,0,5.7,0.6,10.4,MeacRo00,456.0,659.0,4764.0,33.0,2014
155,155,JoeMorgan,NOR,26,WR,5,10.0,4,40.0%,92,23.0,0,9.2,0.8,18.4,MorgJo01,456.0,659.0,4764.0,33.0,2014
156,156,DwayneBowe,KAN,30,WR,15,95.0,60,63.2%,754,12.6,0,7.9,4.0,50.3,BoweDw00,320.0,493.0,3182.0,18.0,2014
157,157,AlbertWilson,KAN,22,WR,12,28.0,16,57.1%,260,16.3,0,9.3,1.3,21.7,WilsAl02,320.0,493.0,3182.0,18.0,2014
158,158,DonnieAvery,KAN,30,WR,6,26.0,15,57.7%,176,11.7,0,6.8,2.5,29.3,AverDo00,320.0,493.0,3182.0,18.0,2014
159,159,JuniorHemingway,KAN,26,WR,14,22.0,12,54.5%,108,9.0,0,4.9,0.9,7.7,HemiJu00,320.0,493.0,3182.0,18.0,2014
160,160,AJJenkins,KAN,25,WR,9,15.0,9,60.0%,93,10.3,0,6.2,1.0,10.3,JenkA.00,320.0,493.0,3182.0,18.0,2014
161,161,FrankieHammond,KAN,24,WR,16,11.0,4,36.4%,45,11.3,0,4.1,0.3,2.8,HammFr00,320.0,493.0,3182.0,18.0,2014
162,162,GregJennings,MIN,31,WR,16,92.0,59,64.1%,742,12.6,6,8.1,3.7,46.4,JennGr00,322.0,517.0,3244.0,17.0,2014
163,163,JariusWright,MIN,25,WR,16,62.0,42,67.7%,588,14.0,2,9.5,2.6,36.8,WrigJa02,322.0,517.0,3244.0,17.0,2014
164,164,CordarrellePatterson,MIN,23,WR,16,67.0,33,49.3%,384,11.6,1,5.7,2.1,24.0,PattCo00,322.0,517.0,3244.0,17.0,2014
165,165,CharlesJohnson,MIN,25,WR,12,59.0,31,52.5%,475,15.3,2,8.1,2.6,39.6,JohnCh08,322.0,517.0,3244.0,17.0,2014
166,166,AdamThielen,MIN,24,WR,16,13.0,8,61.5%,137,17.1,1,10.5,0.5,8.6,ThieAd00,322.0,517.0,3244.0,17.0,2014
167,167,KendallWright,TEN,25,WR,14,93.0,57,61.3%,715,12.5,6,7.7,4.1,51.1,WrigKe01,299.0,513.0,3412.0,20.0,2014
168,168,NateWashington,TEN,31,WR,16,72.0,40,55.6%,647,16.2,2,9.0,2.5,40.4,WashNa00,299.0,513.0,3412.0,20.0,2014
169,169,JustinHunter,TEN,23,WR,12,67.0,28,41.8%,498,17.8,3,7.4,2.3,41.5,HuntJu00,299.0,513.0,3412.0,20.0,2014
170,170,DexterMcCluster,TEN,25,WR,14,36.0,26,72.2%,197,7.6,1,5.5,1.9,14.1,McClDe00,299.0,513.0,3412.0,20.0,2014
